"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLNOW;17.02.2018;23:00:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service Sp. z o.o.;Administracyjne
PLNOW;18.02.2018;09:00:00;BRPCE; ISMINI;Liberia;9138642;D5HT9;18108;175.00;Wilhelmsen Ships Service Polska Sp. z o.o.;Szczeciñskie
PLNOW;18.02.2018;06:00:00;NOJEL;AASLI ;Gibraltar;9060778;ZDKD7;3968;99.95;Unibaltic Sp. z o.o.;Obroñców Poczty Polskiej
PLNOW;18.02.2018;04:00:00;PLSZZ;ELVIRA BULKER;Denmark;9424132;OWLC2;19812;175.53;Ships Care Agency Sp. z o.o.;Wiœlane
PLNOW;18.02.2018;11:55:00;SEHAD;EMS HIGHWAY;Cyprus;9195133;P3NL8;9233;99.90;IM Solutions Sp. z o.o.;Wiœlane
PLNOW;18.02.2018;21:00:00;PLSZZ;KAREN;Malta;9487603;9HPN9;2997;89.99;B+K Agency Ltd. ;Wêglowe
PLNOW;18.02.2018;17:25:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;18.02.2018;19:00:00;NOARE;LEXUS;Denmark;9310317;OXVC2;2947;87.82;ARAMIS SHIPPING AGENCY SP. Z O. O.;Obroñców Poczty Polskiej
PLNOW;19.02.2018;13:00:00;RUVYG;SPIRIT;Netherlands;9229049;PFCF;4503;111.75;INTER BALT;Wêglowe
PLNOW;19.02.2018;00:01:00;DEEME;ROCHEFORT;Gibraltar;9505326;ZDKD2;2415;86.01;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Kaszubskie
PLNOW;19.02.2018;06:00:00;DKKOL;TRAVEBERG;Antigua and Barbuda;8104541;V2DQ8;1939;87.95;Schultz Shipping Sp. z o.o.;Bytomskie GBT
PLNOW;19.02.2018;14:30:00;SESTO;UMAR 1;Malta;9521411;9HA2498;3280;99.90;OKMARIT Ltd;Chemików
PLNOW;19.02.2018;08:00:00;RUKGD;PALICA;Poland;7704057;SQIS;999;64.62;Ship-Service S.A. o/Sopot;Wêglowe
PLNOW;19.02.2018;19:15:00;NOFRO;LISA;Antigua and Barbuda;9235505;V2GA4;2829;89.75;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;20.02.2018;11:00:00;GBTYN;CITY OF ROME;United Kingdom;9174763;MZMS2;9950;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC-II
PLNOW;20.02.2018;08:00:00;DEFLF;DELFI + KIKKA;Finland;7800502;OJQQ;196;26.17;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Stocznia Conrada
PLNOW;20.02.2018;23:00:00;SEHEL;THOPAS;Cyprus;9085481;5BGQ4;2561;87.96;Unibaltic Sp. z o.o.;Przemys³owe
PLNOW;20.02.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;20.02.2018;10:15:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;20.02.2018;08:30:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;20.02.2018;20:00:00;PLGDN;MAJA;Poland;8829127;SQKR;1964;55.49;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Oliwskie
PLNOW;20.02.2018;09:15:00;PLKOL;TINNO;Barbados;8908806;8PAK2;1986;88.15;Wilhelmsen Ships Service Polska Sp. z o.o.;Przemys³owe
PLNOW;20.02.2018;21:00:00;GBGOO;CROWN MARY;Netherlands;9466219;PBUL;2622;88.30;Baltic Shipping Agency Ltd.;Wiœlane
PLNOW;20.02.2018;22:20:00;NLTNZ;SKYLGE;Netherlands;9508809;PBVJ;6120;122.10;ARAMIS SHIPPING AGENCY SP. Z O. O.;Wêglowe
PLNOW;21.02.2018;21:00:00;NOSTY;WILSON BILBAO;Malta;9014705;9HJX9;2446;87.80;Baltic Shipping Agency Ltd.;Chemików
PLNOW;21.02.2018;19:00:00;RUKGD;OMSKIY - 132;Russian Federation;8873025;UIVL;2528;108.40;Schultz Shipping Sp. z o.o.;Bytomskie GBT
PLNOW;21.02.2018;21:30:00;SEHAD;VIKING CONSTANZA;Singapore;9407689;9V7984;20209;139.98;IM Solutions Sp. z o.o.;Wiœlane
PLNOW;21.02.2018;12:00:00;DKAAR;MONTROSE;Cyprus;9223813;5BYV2;17944;178.43;Ships Care Agency Sp. z o.o.;Obroñców Poczty Polskiej
PLNOW;21.02.2018;13:35:00;PLSZZ;PRIMA LADY;Finland;9086605;OJQV;2561;87.96;SCAN SHIPPING POL Gdynia;Przemys³owe
PLNOW;21.02.2018;20:00:00;PLSZZ;STRAITVIEW;Malta;9391127;9HBX9;2222;88.31;Oktan Energy & V/L Service Sp. z o.o.;Administracyjne
PLNOW;21.02.2018;18:00:00;FOTOR;FRIO ARKHANGELSK;Cyprus;8860444;5BWW4;6989;133.95;STARBOARD SHIPPING;Stocznia Remontowa - GSR
PLNOW;21.02.2018;09:15:00;SEAHU;SAN REMO;Saint Vincent and the Grenadines;6507983;J8B2632;1283;72.05;Rhenus Port Logistics Sp. z o. o.;Przemys³owe
PLNOW;22.02.2018;21:00:00;DELBC;GLOBIA;Saint Vincent and the Grenadines;7823334;J8B2794;1095;66.15;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Przemys³owe
PLNOW;22.02.2018;07:30:00;PLSZZ;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Bytomskie CO2
PLNOW;22.02.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;22.02.2018;04:50:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;22.02.2018;21:00:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;23.02.2018;07:30:00;USPOA;OCEAN FREEDOM;United States;9506722;WDF9323;12810;153.52;Pol-Mare Sp. z o. o. Sp. k.;Rudowe 
PLNOW;23.02.2018;14:00:00;PL888;BAZALT;Saint Vincent and the Grenadines;7911636;J8B4614;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;24.02.2018;19:10:00;SEHAD;NECKAR HIGHWAY;Cyprus;9179995;P3ZU9;9233;99.90;IM Solutions Sp. z o.o.;Wiœlane
PLNOW;24.02.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;24.02.2018;15:10:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;25.02.2018;12:00:00;DEBRE;YVONNE K.;Netherlands;9195638;PBLX;2545;88.00;MEERPAHL & MEYER ( GMBH) SP Z. O. O.;Wiœlane
PLNOW;25.02.2018;21:20:00;DKVEJ;DITZUM;Gibraltar;9323651;ZDHB8;3173;98.90;Vetro Shipping Services;Wêglowe
PLNOW;25.02.2018;13:00:00;GBDAG;TRANS CHEMICA;Malta;9314715;9HA3947;6868;123.22;POSEIDON & FRACHTCONTOR JUNGE;Stocznia Remontowa - GSR
PLNOW;25.02.2018;23:00:00;ECPBO;SARONIC BREEZE;Panama;9041540;H9PE;6399;137.55;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC-I
PLNOW;25.02.2018;20:00:00;DKFDV;DARWIN;Germany;8407228;DCOV;1298;74.90;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Rudowe 
PLNOW;25.02.2018;12:00:00;FRIRK;FRISIUM;Netherlands;9013048;PHYQ;1786;87.00;POL-AGENT ;Rudowe 
PLNOW;25.02.2018;03:06:00;FIHMN;PATAGONIA;Malta;9312080;9HNL9;11935;144.17;ARAMIS SHIPPING AGENCY SP. Z O. O.;Obroñców Poczty Polskiej
PLNOW;25.02.2018;08:45:00;FRIRK;SUOMIGRACHT;Netherlands;9288057;PHBT;18321;185.40;Transfennica Polska Sp. z o. o.;WOC-II
PLNOW;25.02.2018;22:40:00;DEWIS;NORJARL ;Norway;9436264;LAZN7 ;5335;119.31;Vetro Shipping Services;Wiœlane
PLNOW;26.02.2018;00:01:00;LVRIX;KAPITAN MIRONOV;Russian Federation;9077563;UBWN6;4998;98.17;Inchcape Shipping Services Poland SP. Z O. O.;Wiœlane
PLNOW;26.02.2018;11:20:00;MACAS;GDYNIA;Bahamas;9594248;C6ZG9;24145;189.99;POLSTEAM SHIPPING AGENCY Gdynia;Chemików
PLNOW;26.02.2018;01:15:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;27.02.2018;18:20:00;FIOUL;XANTHIA;Norway;9246152;LAUR5;10578;147.30;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Stocznia Remontowa - GSR
PLNOW;27.02.2018;12:00:00;GBTYN;CITY OF ROTTERDAM;Panama;9473468;3FUA7;21143;139.99;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC-II
PLNOW;27.02.2018;10:00:00;DEEME;ARGUS + CONRAD 2;Poland;7730757;SQLG;330;35.67;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Rudowe 
PLNOW;27.02.2018;15:35:00;PLSZZ;SOLSTRAUM;Norway;8913708;LDEB3;3998;101.10;OKMARIT Ltd;Chemików
PLNOW;27.02.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;27.02.2018;17:05:00;LTKLJ;PRIMA DONNA;Finland;8609606;OJPX ;2673;87.99;SCAN SHIPPING POL Gdynia;Przemys³owe
PLNOW;28.02.2018;07:00:00;GBGOO;ROSEBURG;Antigua and Barbuda;8817370;V2PS2;1999;82.05;Baltic Shipping Agency Ltd.;Wiœlane
PLNOW;28.02.2018;06:00:00;DEBRV;BAHRI HOFUF;Saudi Arabia;9620956;HZEM;50714;224.96;Transport Overseas Chartering Sp. z o.o.;Oliwskie
PLNOW;28.02.2018;21:15:00;GBPEM;ALIAKMON;Liberia;9323962;A8HS5;35711;213.35;GAC (POLAND) Ltd.;Zdobywców Ko³obrzegu
PLNOW;28.02.2018;08:30:00;PLHEL;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;Zakrêt 5-ciu Gwizdków
PLNOW;01.03.2018;02:00:00;NOJEL;OC PEPEL ;Malta;9440447;9HVS9 ;19538;175.00;Unibaltic Sp. z o.o.;Obroñców Poczty Polskiej
PLNOW;01.03.2018;15:00:00;DKSKA;PETROATLANTIC;Bahamas;9233818;C6SW7;54865;235.00;MAR-SERVICE;Stocznia Remontowa - GSR
PLNOW;01.03.2018;06:40:00;SESOE;ELBE HIGHWAY;Bahamas;9316282;C6UR3;23489;147.93;IM Solutions Sp. z o.o.;Wiœlane
PLNOW;01.03.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;01.03.2018;20:20:00;NOEKF;IMI;Bahamas;9063873;C6VT4;2715;89.95;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;01.03.2018;22:00:00;DEHAM;TANAIS;Poland;6721008;SPG2714;313;45.00;Wilhelmsen Ships Service Polska Sp. z o.o.;Wiœlane
PLNOW;02.03.2018;01:00:00;DKHUN;SATURN;Denmark;6604690;OUHO2;627;54.12;POL-AGENT ;Szczeciñskie
PLNOW;02.03.2018;19:00:00;SEHEL;SAN DIEGO;Poland;9006954;SNNE;1960;88.00;MEERPAHL & MEYER ( GMBH) SP Z. O. O.;Wiœlane
PLNOW;03.03.2018;14:20:00;SEHAD;EMS HIGHWAY;Cyprus;9195133;P3NL8;9233;99.90;IM Solutions Sp. z o.o.;Szczeciñskie
PLNOW;03.03.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;03.03.2018;15:05:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;04.03.2018;08:00:00;RUKGD;PALICA;Poland;7704057;SQIS;999;64.62;Ship-Service S.A. o/Sopot;Wêglowe
PLNOW;04.03.2018;20:00:00;PL888;BAZALT;Saint Vincent and the Grenadines;7911636;J8B4614;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;05.03.2018;08:00:00;NOSTY;WILSON TEES;Malta;9150535;9HKQ5;2446;87.98;Baltic Shipping Agency Ltd.;Przemys³owe
PLNOW;05.03.2018;07:35:00;ROCND;BOGDAN;Belize;9132492;V3RA5;10220;142.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Oliwskie
PLNOW;05.03.2018;00:20:00;DKKOG;NORBRIS;Norway;9247132;LAXQ7 ;4185;109.15;Vetro Shipping Services;Wiœlane
PLNOW;05.03.2018;06:00:00;DKKOL;KLAIPEDA;Lithuania;9106584;LYZS;2395;87.80;MEERPAHL & MEYER ( GMBH) SP Z. O. O.;Zbo¿owe
PLNOW;05.03.2018;00:15:00;LVLPX;FIDELIO;Cyprus;9684108;5BXN4;4696;104.92;OKMARIT Ltd;Obroñców Poczty Polskiej
PLNOW;05.03.2018;12:00:00;NOUTH;AGOT;Saint Vincent and the Grenadines;7700594;J8B5351;1290;63.28;SAMSKIP Logistics Sp. z o.o.;WOC-I
PLNOW;05.03.2018;00:05:00;SEVAG;GEISE;Gibraltar;9195470;ZDHI 5;3198;98.85;Pol-Mare Sp. z o. o. Sp. k.;Szczeciñskie
PLNOW;05.03.2018;20:30:00;LVLPX;JAN D;Antigua and Barbuda;9013000;V2DO8 ;1981;89.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Przemys³owe
PLNOW;05.03.2018;07:30:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;05.03.2018;21:30:00;DEHTJ;BELLATRIX;Liberia;9304071;A8IL6;40424;225.00;JSW SHIPPING Sp. z o.o.;Wêglowe
PLNOW;05.03.2018;09:10:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;06.03.2018;06:00:00;RUVYG;LONGDUIN;Netherlands;9213882;PEBT;4503;111.75;INTER BALT;Rudowe 
PLNOW;06.03.2018;05:00:00;NLMOE;VIRGINIABORG;Netherlands;9234290;PBDL;6361;132.23;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Szczeciñskie
PLNOW;06.03.2018;04:00:00;RUVYS;ALPPILA;Finland;9381706;OJOF;14841;155.69;Wilhelmsen Ships Service Polska Sp. z o.o.;Wiœlane
PLNOW;06.03.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;06.03.2018;23:00:00;NLIJM;SIRIUS;Russian Federation;7700099;UHVP;1728;78.11;STARBOARD SHIPPING;Stocznia Remontowa - GSR
PLNOW;06.03.2018;22:50:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;07.03.2018;19:00:00;GBBEL;FRI KVAM;Cyprus;9211078;5BAG4;2858;89.75;Inchcape Shipping Services Poland SP. Z O. O.;Szczeciñskie
PLNOW;07.03.2018;15:00:00;SEAHU;IDA;Cyprus;8613358;C4CZ2;1616;82.45;Schultz Shipping Sp. z o.o.;Bytomskie CO2
PLNOW;07.03.2018;19:00:00;PL888;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;Zakrêt 5-ciu Gwizdków
PLNOW;08.03.2018;01:00:00;PLSZZ;WIEBKE D;Antigua and Barbuda;7924401;V2CN;1441;80.91;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Rudowe 
PLNOW;08.03.2018;07:35:00;DEWIS;ST PAULI;Gibraltar;8214358;ZDFJ3;3075;92.39;Vetro Shipping Services;Wiœlane
PLNOW;08.03.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;08.03.2018;19:55:00;NLZWI;KATI;Malta;9173214;9HA2779;3454;106.64;RENTRANS CARGO Sp. z o.o.;Wiœlane
PLNOW;08.03.2018;18:00:00;PL888;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;Zakrêt 5-ciu Gwizdków
PLNOW;08.03.2018;18:30:00;DKAAR;FRIGGA;Denmark;9175250;OXCU2;453;33.65;OLD SEAS SP. Z O. O.;Brak
PLNOW;09.03.2018;23:00:00;GBGOO;PAPER MOON;Antigua and Barbuda;8919855;V2PR2;2292;84.90;Baltic Shipping Agency Ltd.;Wiœlane
PLNOW;09.03.2018;23:35:00;NOJEL;SANDNES;Antigua and Barbuda;9306029;V2CJ4;17357;166.70;Unibaltic Sp. z o.o.;Obroñców Poczty Polskiej
PLNOW;09.03.2018;03:00:00;DKSKB;TOMKE;Latvia;9197806;YLKQ;2301;82.00;Schultz Shipping Sp. z o.o.;Bytomskie GBT
PLNOW;09.03.2018;07:00:00;GBTYN;CITY OF ROME;United Kingdom;9174763;MZMS2;9950;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC-II
PLNOW;09.03.2018;07:40:00;DKFDV;TRAVEBERG;Antigua and Barbuda;8104541;V2DQ8;1939;87.95;BALT-T Agency Sp. z o.o.;Kaszubskie
PLNOW;09.03.2018;15:00:00;BEGNE;FRISIAN SUMMER;Netherlands;9367762;PHNB;4087;118.90;Inchcape Shipping Services Poland SP. Z O. O.;Wiœlane
PLNOW;09.03.2018;23:00:00;SEHLD;THEA MARIEKE;Netherlands;9195418;PBDE;2311;82.50;Burger Poland;Wiœlane
PLNOW;09.03.2018;18:00:00;PLSZZ;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;Obroñców Poczty Polskiej
PLNOW;09.03.2018;06:30:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;10.03.2018;17:30:00;PLGDY;ALLER;Antigua and Barbuda;9313632;V2BR9;2164;88.56;MEERPAHL & MEYER ( GMBH) SP Z. O. O.;Zbo¿owe
PLNOW;10.03.2018;09:00:00;NLRTM;MOON STEP;Belize;9177399;V3VU4;3796;100.70;Inchcape Shipping Services Poland SP. Z O. O.;Szczeciñskie
PLNOW;10.03.2018;09:30:00;PLDAR;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.63;DAN SHIPPING & TRADING Co. Ltd. ;Bytomskie CO2
PLNOW;10.03.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;11.03.2018;03:00:00;DKAAL;ORAMALIA;Gibraltar;9392640;ZDNQ4;3933;103.00;UMS MARBALCO Co Ltd.;Chemików
PLNOW;11.03.2018;12:30:00;SEHAD;NECKAR HIGHWAY;Cyprus;9179995;P3ZU9;9233;99.90;IM Solutions Sp. z o.o.;Wiœlane
PLNOW;11.03.2018;08:30:00;PLSZZ;EEMS SOLAR;Netherlands;9559614;PBTJ;1862;87.00;Baltic Shipping Agency Ltd.;Elewator 1
PLNOW;11.03.2018;07:50:00;RUKGD;PALICA;Poland;7704057;SQIS;999;64.62;Ship-Service S.A. o/Sopot;Wêglowe
PLNOW;11.03.2018;14:30:00;NOFRO;FENSFJORD;Netherlands;9268887;PHFD;4035;111.40;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;12.03.2018;00:30:00;GBHUL;LUDOGORETS;Malta;9415155;9HA4362;20491;190.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Obroñców Poczty Polskiej
PLNOW;12.03.2018;20:30:00;GBGOO;CROWNBREEZE;Netherlands;9195652;PCHY;2548;87.80;Baltic Shipping Agency Ltd.;Wiœlane
PLNOW;12.03.2018;05:00:00;PLSZZ;PINNAU;Antigua and Barbuda;9199139;V2LB;2452;87.97;MEERPAHL & MEYER ( GMBH) SP Z. O. O.;Wiœlane
PLNOW;12.03.2018;20:00:00;NLMOE;FRI OCEAN;Bahamas;9195690;C6VU7;2218;89.40;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Przemys³owe
PLNOW;12.03.2018;10:00:00;PLGDY;SERVAL;Saint Vincent and the Grenadines;7636365;J8B4154;275;32.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Stocznia Conrada
PLNOW;12.03.2018;06:30:00;NOEKF;WILSON AMSTERDAM;Antigua and Barbuda;9313735;V2EO7;2452;88.25;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;12.03.2018;16:00:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;13.03.2018;20:00:00;RUVYG;LONGDUIN;Netherlands;9213882;PEBT;4503;111.75;INTER BALT;Rudowe 
PLNOW;13.03.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;13.03.2018;10:45:00;NOFRO;ANTONIA B;Antigua and Barbuda;8318128;V2DF9;3780;96.97;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;13.03.2018;19:00:00;DETRV;FINNTRADER;Sweden;9017769;SKIJ;33313;183.00;Finnlines Polska sp z o.o.;Zdobywców Ko³obrzegu
PLNOW;14.03.2018;03:00:00;NOFRK;ORAHOLM;Denmark;9336696;OYAA2;3709;106.20;Wilhelmsen Ships Service Polska Sp. z o.o.;Chemików
PLNOW;14.03.2018;07:30:00;DESTL;NORJARL ;Norway;9436264;LAZN7 ;5335;119.31;Vetro Shipping Services;Wiœlane
PLNOW;14.03.2018;05:00:00;RUKGD;OMSKIY-137;Russian Federation;8873087;UANQ;2528;108.40;Schultz Shipping Sp. z o.o.;Bytomskie GBT
PLNOW;14.03.2018;08:00:00;PLNOW;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;Zakrêt 5-ciu Gwizdków
PLNOW;14.03.2018;09:15:00;NOEKF;FRI LAKE;Bahamas;9195664;C6VU2;2218;89.40;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;14.03.2018;08:00:00;PL888;BAZALT;Saint Vincent and the Grenadines;7911636;J8B4614;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;14.03.2018;07:00:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;14.03.2018;13:00:00;ITCRV;CIRRUS;Saint Kitts and Nevis;8406999;V4SP3;2825;80.77;STARBOARD SHIPPING;Stocznia Remontowa - GSR
PLNOW;15.03.2018;08:00:00;DKSKA;ABRAMIS;Norway;8112196;LJSH;241;28.50;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Stocznia Gdañska
PLNOW;15.03.2018;12:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;15.03.2018;05:00:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;16.03.2018;16:30:00;GEBUS;VESLETS;Malta;9621883;9HA2988;24167;189.00;INTER BALT;Wiœlane
PLNOW;16.03.2018;15:00:00;DEHAM;TANAIS;Poland;6721008;SPG2714;313;45.00;Wilhelmsen Ships Service Polska Sp. z o.o.;Wêglowe
PLNOW;16.03.2018;07:00:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;16.03.2018;13:15:00;DKCPH;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;17.03.2018;12:00:00;SEGOT;NORDSTRAUM;Norway;9523548;LAWE7;6768;118.95;OKMARIT Ltd;Chemików
PLNOW;17.03.2018;19:40:00;NOEKF;FRAKT VIK;Cyprus;9356579;PBYR;2999;89.95;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;17.03.2018;13:00:00;SENYN;WAWEL;Bahamas;7814462;C6TY9;25318;163.96;Polferries Gdansk;Obroñców Westerplatte
PLNOW;17.03.2018;21:24:00;SEHAD;EMS HIGHWAY;Cyprus;9195133;P3NL8;9233;99.90;IM Solutions Sp. z o.o.;Wiœlane
PLNOW;17.03.2018;08:00:00;PLGDY;WILSON GRIP;Malta;9126912;9HXV4;2446;89.90;Wilhelmsen Ships Service Polska Sp. z o.o.;Przemys³owe
PLNOW;18.03.2018;16:18:00;RULED;ELBE HIGHWAY;Bahamas;9316282;C6UR3;23489;147.93;IM Solutions Sp. z o.o.;Wiœlane
PLNOW;18.03.2018;21:40:00;PL888;DC OSTEND;Netherlands;8900713;PDCO;3751;99.90;DRAPOL-TRADING SP. Z O. O.;Przemys³owe
PLNOW;19.03.2018;18:40:00;NOJEL;BONTRUP PEARL;Bahamas;8309397;C6KB2;27962;187.50;Unibaltic Sp. z o.o.;Rudowe 
PLNOW;19.03.2018;10:40:00;LVLPX;WILSON MERSIN;Cyprus;7810222;P3PA6;3937;106.86;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Wiœlane
PLNOW;19.03.2018;12:00:00;BEANR;CORAL PAVONA;Liberia;9070072;ELXG9;5821;115.30;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;Stocznia Remontowa - GSR
PLNOW;19.03.2018;20:00:00;NLRTM;MARE DI VENEZIA;Italy;9326500;ICCN;29683;183.00;Wilhelmsen Ships Service Polska Sp. z o.o.;Stocznia Remontowa - GSR
PLNOW;19.03.2018;01:00:00;PLSZZ;STRAITVIEW;Malta;9391127;9HBX9;2222;88.31;Oktan Energy & V/L Service Sp. z o.o.;Administracyjne
PLNOW;19.03.2018;08:20:00;RUKGD;PALICA;Poland;7704057;SQIS;999;64.62;Ship-Service S.A. o/Sopot;Wêglowe
PLNOW;19.03.2018;09:30:00;PL888;SYLUR;Cyprus;9267039;5BPZ4;2150;71.90;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Flisaków
PLNOW;19.03.2018;17:00:00;BEANR;EVINOS;Greece;9667928;SVBR5;29940;183.00;GAC (POLAND) Ltd.;Zdobywców Ko³obrzegu
