"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLDAR;2005-03-05;08:00:00;LVLPX;ADRIANE;DENMARK;7001364;OUXX6;1371;69.83;Morska Agencja Szczecin Ltd.;Wêglowe
PLDAR;2005-04-28;07:00:00;PLSZZ;RIGINA;SAINT VINCENT & THE GRENADINES;5388005;J8GQ;792;59.57;Morska Agencja Gdynia Ltd. Agency Dept ;Gdyñskie
PLDAR;2005-04-29;11:30:00;PLSZZ;JOSEFINE;FINLAND;8521696;OJKU;852;64.34;Morska Agencja Gdynia Ltd. Agency Dept ;Szczeciñskie
PLDAR;2005-05-05;07:45:00;DKODE;ADRIANE;DENMARK;7001364;OUXX6;1371;69.83;Morska Agencja Szczecin Ltd.;brak
PLDAR;2005-05-07;21:00:00;LTKLJ;JESSICA;FINLAND;7618258;OJIB;703;60.08;VOLKMAR BAUME POLAND;BRAK DANYCH
PLDAR;2005-05-13;07:00:00;DKRKB;ELF;Cook Islands;7343372;JVDD2;507;42.47;Matuszczak;Szczeciñskie
PLDAR;2005-05-19;07:00:00;DKHOR;ELF;MONGOLIA;7343372;JVDD2;507;42.47;Baltic Shipping Agency Ltd.;SZCZECIÑSKIE
PLDAR;2005-05-21;12:00:00;SEGUN;NATHALIE;Finland;8906224;OJLP;852;64.20;Baltic Shipping Agency Ltd.;SZCZECIÑSKIE
PLDAR;2005-05-27;18:30:00;SEHAD;LARGO II;HONDURAS;7312529;HQEW7;531;49.71;Rhein Maas - R.M.S.;Szczeciñskie
PLDAR;2005-05-28;07:00:00;PLDAR;ILKA;GERMANY;8504947;DIZZ;1366;71.81;Morska Agencja Gdynia Ltd. Agency Dept ;Szczeciñskie
PLDAR;2005-05-31;16:30:00;NOLRI;JOSEFINE;FINLAND;8521696;OJKU;852;64.34;VOLKMAR BAUME POLAND;Szczeciñskie
PLDAR;2005-06-03;07:00:00;SENRK;NATHALIE;NETHERLANDS;8906224;DJLP;852;64.20;VOLKMAR BAUME;SZCZECIÑSKIE
PLDAR;2005-06-08;07:00:00;FIRAU;REBECCA;FINLAND;8201600;OJIK;664;58.32;VOLKMAR BAUME;SZCZECIÑSKIE
PLDAR;2005-06-08;07:00:00;DEHUS;ILKA;GERMANY;8504947;DIZZ;1366;71.81;"""VIKING"" K.Kozie³, M.Balicki, G.Tomczyk";SZCZECINSKA
PLDAR;2005-06-13;07:00:00;EEROO;JESSICA;FINLAND;7618258;OJIB;703;60.08;VOLKMAR BAUME Poland;Szczeciñskie
PLDAR;2005-06-15;16:45:00;FIRAU;JOSEFINE;FINLAND;8521696;OJKU;852;64.34;VOLKMAR BAUME Poland;SZCZECIÑSKIE
PLDAR;2005-06-29;19:30:00;PLGDY;JOSEFINE;FINLAND;8521696;OJKU;852;64.34;VOLKMAR BAUME Poland;Szczeciñskie
PLDAR;2005-07-08;07:00:00;DKBDX;ADRIANE;DENMARK;7001364;OUXX6;1371;69.83;Morska Agencja Szczecin Ltd.;Gdyñskie
PLDAR;2005-07-26;17:30:00;PLKOL;MAGDA D;ANTIGUA & BARBUDA;8407228;V2NA;1298;74.91;Morska Agencja Szczecin Ltd.;GDYÑSKIE
PLDAR;2005-09-01;11:30:00;NOOSL;ALA;PANAMA;6812637;HP8155;1064;68.43;Morska Agencja Gdynia Ltd. Agency Dept ;GDYÑSKIE
PLDAR;2005-09-13;18:00:00;DKODE;PERFORMER;ANTIGUA & BARBUDA;8616099;V2OD;1392;71.96;Morska Agencja Gdynia Ltd. Head Office ;GDAÑSKIE
PLDAR;2005-10-20;20:00:00;DKBDX;ALLORA;HONDURAS;6505600;HQRN2;517;47.86;Morska Agencja Szczecin Ltd.;Gdañskie
PLDAR;2005-11-03;14:30:00;PLSZZ;FIGNAL;NETHERLANDS ANTILLES;8324658;PJXB;1409;79.00;Morska Agencja Gdynia Ltd. Agency Dept ;Gdañskie
PLDAR;2005-11-05;08:30:00;PLSZZ;FINGAL;NETHERLANDS ANTILLES;8324658;PJXB;1409;79.00;Morska Agencja Gdynia Ltd. Head Office ;GDAÑSKIE
PLDAR;2005-11-22;11:00:00;DESTL;LARS BAGGER;Dominican Republic;5387350;OZNW2;326;44.86;Albers-Hansen Sp. z o. o.;GDYÑSKIE
PLDAR;2005-11-24;09:00:00;SEKLR;BARENTSZZEE;NETHERLANDS;7349467;PCXN;1045;71.18;Morska Agencja Gdynia Ltd. Head Office ;GDAÑSKIE
PLDAR;2005-12-07;11:00:00;NODRM;Hanna;Iceland;7034139;OZ2041;1331;76.38;Morska Agencja Gdynia Ltd. Agency Dept ;Gdyñskie
PLDAR;2005-12-17;15:30:00;DKAAB;ADRIANE;Denmark;7001364;OUXX6;1371;69.83;Morska Agencja Szczecin Ltd.;Gdañskie
PLDAR;2006-01-23;11:00:00;DKTED;ADRIANE;Denmark;7001364;OUXX6;1371;69.83;Morska Agencja Szczecin Ltd.;GDAÑSKIE
PLDAR;2006-01-26;22:00:00;PLSZZ;DIAMANT;NETHERLANDS;8411669;PDQE;998;77.96;Intermarine Co. Ltd. ;SZCZECIÑSKIE
PLDAR;2006-02-11;18:00:00;SESTO;NORDERSAND;SWEDEN;7523996;SDBZ;1155;67.01;OKMARIT Ltd;NABRZE¯E GDAÑSKIE
PLDAR;2006-03-01;10:30:00;SEGOT;HERA;GERMANY;7434078;DCSH;1202;74.99;VOLKMAR BAUME Poland;Gdyñskie
PLDAR;2006-03-07;09:00:00;PLGDY;EIDE JUNIOR;GIBRALTAR;7729033;ZDFF6;1552;70.00;Morska Agencja Gdynia Ltd. Head Office ;GDAÑSKIE
PLDAR;2006-03-07;09:00:00;PLGDY;EIDE JUNIOR;GIBRALTAR;7729033;ZDFF6;1552;70.82;Morska Agencja Gdynia Ltd. Agency Dept ;GDAÑSKIE
PLDAR;2006-04-01;16:00:00;DERSK;HANNA;FAEROE ISLANDS;7034139;OZ2041;1331;76.38;Morska Agencja Gdynia Sp. z o.o.;NABRZE¯E GDYÑSKIE
PLDAR;2006-04-28;09:00:00;SEAHU;ALA;PANAMA;6812637;HP8155;1064;68.43;Morska Agencja Gdynia Sp. z o.o.;GDAÑSKIE
PLDAR;2006-04-28;09:00:00;SEAHU;ALA;PANAMA;6812637;HP8155;1064;68.43;Morska Agencja Gdynia Sp. z o.o.;Nab. Gdañskie
PLDAR;2006-05-27;15:00:00;DKODE;HANNA;FAEROE ISLANDS;7034139;JXJR3;1331;76.38;Morska Agencja Gdynia Sp. z o.o.;NAB. GDYÑSKIE
PLDAR;2006-05-31;20:20:00;SESOL;SEE-STERN;Anguilla;9195561;V2BF2;1700;82.00;Morska Agencja Gdynia Sp. z o.o.;GDAÑSKIE
PLDAR;2006-06-30;18:45:00;DEWIS;FAXBORG;Denmark;6720755;OVQY2;640;54.88;Morska Agencja Gdynia Ltd. Agency Dept ;Gdañskie
PLDAR;2006-07-13;06:25:00;PLPLC;JAN-WILLEM;ANTIGUA & BARBUDA;8602012;V2AL8;1525;74.33;Morska Agencja Gdynia Ltd. Agency Dept ;Gdañskie
PLDAR;2006-07-28;19:00:00;DKAAB;ADRIANE;Denmark;7001364;OUXX6;1371;69.83;Morska Agencja Gdynia Ltd. Agency Dept ;NAB. GDANSKIE
PLDAR;2006-08-12;06:45:00;DESTL;FAXBORG;Denmark;6720755;OVQY2;640;54.88;Morska Agencja Gdynia Sp. z o.o.;NABRZE¯E GDAÑSKIE
PLDAR;2006-08-21;09:50:00;GBHTP;SEE STERN;Anguilla;9195561;V2BF2;1700;82.23;Morska Agencja Gdynia Ltd. Agency Dept ;GDAÑSKIE
PLDAR;2006-09-12;03:00:00;PLSZZ;HELA;GERMANY;6702284;DHLW;861;61.75;Morska Agencja Gdynia Sp. z o.o.;NAB. GDANSKIE
PLDAR;2006-09-14;06:30:00;DELDH;WILHELMINE STEFFENS;GERMANY;8100583;DHGL;1022;74.33;Morska Agencja Gdynia Sp. z o.o.;Gdyñskie
PLDAR;2006-09-17;10:15:00;DEKEL;HELA;GERMANY;6702284;DHLW;861;61.75;Albers-Hansen Sp. z o.o.;QUAY
PLDAR;2006-09-18;23:30:00;DEHAM;WILHELMINE STEFFENS;GERMANY;8100583;DHGL;1022;74.33;Morska Agencja Gdynia Ltd. Agency Dept ;GDYÑSKIE
PLDAR;2006-09-22;23:30:00;DELBC;ELISABETH;GERMANY;8303173;DJLT;1139;63.02;Morska Agencja Gdynia Sp. z o.o.;GDYNSKIE
PLDAR;2006-09-23;02:35:00;DEHAM;WILHELMINE STEFFENS;GERMANY;8100583;DHGL;1022;74.33;Morska Agencja Gdynia Sp. z o.o.;GDYNSKIE
PLDAR;2006-09-24;01:00:00;DKAAB;HERA;GERMANY;7434078;DCSH;1202;74.99;Morska Agencja Gdynia Sp. z o.o.;NAB. GDANSKIE
PLDAR;2006-09-26;10:30:00;DEHAM;WILHELMINE STEFFENS;GERMANY;8100583;DHGL;1022;74.33;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-09-29;06:20:00;DEHAM;WILHELMINE STEFFENS;GERMANY;8100583;DHGL;1022;74.33;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-10-03;10:10:00;DEHAM;WILHELMINE STEFFENS;GERMANY;8100583;DHGL;1022;74.33;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-10-10;11:20:00;DESTL;WILHELMINE STEFFENS;GERMANY;8100583;DHGL;1022;74.33;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-10-14;22:00:00;DKODE;IWONA;Denmark;7103148;OZAF2;1083;64.62;Morska Agencja Gdynia Sp. z o.o.;Gdañskie
PLDAR;2006-11-09;15:00:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;brak danych
PLDAR;2006-11-14;18:00:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;Gdyñskie
PLDAR;2006-11-17;23:00:00;SEHUS;LIFANA;NETHERLANDS;8315449;PFOC;1116;79.28;BARWIL AGENCIES POLAND;SZCZECIÑSKIE
PLDAR;2006-11-18;20:30:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-11-22;15:50:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;Gdyñskie
PLDAR;2006-11-27;08:50:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;NAB. GDYÑSKIE
PLDAR;2006-12-01;06:00:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-12-01;18:45:00;PLSZZ;IWONA;Denmark;7103148;OZAF2;1083;64.62;Morska Agencja Gdynia Sp. z o.o.;GDANSKIE
PLDAR;2006-12-05;08:25:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-12-06;14:05:00;NOMAN;JOSEFINE;FINLAND;8521696;OJKU;852;64.34;MEERPAHL & MEYER GmbH;SZCZECIÑSKIE
PLDAR;2006-12-09;17:30:00;RUSVE;ENISEY;RUSSIA;8811613;UIZX;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;GDYNSKIE
PLDAR;2006-12-12;08:00:00;DEWIS;HANNA;FAEROE ISLANDS;7034139;OZ2041;1331;76.38;Morska Agencja Gdynia Sp. z o.o.;GDYNSKIE
PLDAR;2006-12-21;08:15:00;RUSVE;NEVA;RUSSIA;8719413;UIZF;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-12-27;08:15:00;RUSVE;NEVA;RUSSIA;8719413;UIZF;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2006-12-28;14:05:00;DEWOL;IRMGARD;GERMANY;8124498;DJKP;1139;63.02;AHLMANN ZERSSEN Sp. z o.o.;SZCZECIÑSKIE
PLDAR;2007-01-06;09:30:00;RUSVE;NEVA;RUSSIA;8719413;UIZF;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;NABRZE¯E GDYÑSKIE
PLDAR;2007-01-06;14:40:00;DEHHF;HERA;GERMANY;7434078;DCSH;1202;74.99;Morska Agencja Gdynia Sp. z o.o.;NABRZE¯E SZCZECIÑSKIE
PLDAR;2007-01-16;17:00:00;RUSVE;NEVA;RUSSIA;8719413;UIZF;1497;82.02;Morska Agencja Gdynia Ltd. Head Office ;gdyñskie
PLDAR;2007-01-17;00:20:00;DEKEL;HERA;GERMANY;7434078;DCSH;1202;74.99;Morska Agencja Gdynia Sp. z o.o.;BRAK
PLDAR;2007-01-24;09:20:00;RUSVE;NEVA;RUSSIA;8719413;UIZF;1497;82.02;Morska Agencja Gdynia Sp. z o.o.;GDYÑSKIE
PLDAR;2007-01-24;12:40:00;DEHHF;HERA;GERMANY;7434078;DCSH;1202;74.99;Morska Agencja Gdynia Sp. z o.o.;XXXX
PLDAR;2007-02-02;06:30:00;PLSWI;RIGINA;SAINT VINCENT & THE GRENADINES;5388005;J8GQ;792;59.57;Morska Agencja Gdynia Sp. z o.o.;SZCZECIÑSKIE
PLDAR;2007-02-07;14:15:00;DEKEL;HERA;GERMANY;7434078;DCSH;1202;74.99;Ahlmann-Zerssen Sp. z o.o.;GDYÑSKIE
PLDAR;2007-02-28;22:50:00;PLGDN;VALBORG;Denmark;7104166;OXMC2;1106;64.62;Morska Agencja Gdynia Ltd. Harbour Office Gdañsk ;GDAÑSKIE
PLDAR;2007-04-21;22:45:00;DKAAL;IWONA;Denmark;7103148;OZAF2;1083;64.62;Morska Agencja Gdynia Ltd. Harbour Office Gdynia Container Terminal ;NABRZE¯E GDAÑSKIE
PLDAR;2007-04-22;08:30:00;DERSK;BALTIC WIND;PANAMA;7013721;HO3616;465;41.13;Morska Agencja Gdynia Ltd. Harbour Office Gdynia Container Terminal ;NABRZE¯E GDYÑSKIE
PLDAR;2007-05-04;08:35:00;FINLI;CELIA;Finland;8812126;OJME;851;84.20;Morska Agencja Gdynia Sp. z o.o.;GDYNSKIE
PLDAR;2007-06-15;13:41:00;DEWIS;KAF-D;NETHERLANDS ANTILLES;8314287;PJMA;1130;79.02;Morska Agencja Gdynia Ltd. Agency Dept ;GDAÑSKIE
PLDAR;2007-07-02;07:50:00;LVVNT;ALLORA;HONDURAS;6505600;HQRN2;517;47.86;Morska Agencja Szczecin Ltd.;NABRZE¯E GDAÑSKIE
PLDAR;2007-07-25;20:50:00;RUVYG;VOLKHOV;Saint Vincent and the Grenadines;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-07-29;05:00:00;SESOL;STERNO;SWEDEN;7035420;SLCU;1300;75.70;Morska Agencja Gdynia Sp. z o.o.;Gdyñskie
PLDAR;2007-08-02;06:15:00;RUKGD;VOLKHOV;Saint Vincent and the Grenadines;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYNSKIE
PLDAR;2007-08-09;09:45:00;RUKGD;VOLKHOW;Saint Vincent and the Grenadines;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;NAB¯ERZE GDYÑSKIE
PLDAR;2007-08-09;07:10:00;DKTED;MV ELKE D;ANTIGUA & BARBUDA;8814196;V2NB;1307;74.90;Morska Agencja Gdynia Sp. z o.o.;NABRZE¯E SZCZECIÑSKIE
PLDAR;2007-08-16;20:30:00;RUVTZ;VOLKHOV;RUSSIA;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYNSKIE
PLDAR;2007-08-23;18:15:00;RUVYG;VOLKHOV;Saint Vincent and the Grenadines;7614616;J8B638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-08-26;20:45:00;DESTL;MAGDA D;ANTIGUA & BARBUDA;8407228;V2NA;1298;74.91;Morska Agencja Gdynia Sp. z o.o.;NABRZE¯E GDYÑSKIE
PLDAR;2007-08-31;04:00:00;RUVYG;VOLKHOV;RUSSIA;7614616;UAPJ;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-09-04;08:48:00;DKKOG;EURO TRANS;Norway;7818119;LAKW5;1016;72.52; MORSKA AGENCJA GDYNIA Sp. z o.o.;SZCZECIÑSKIE
PLDAR;2007-09-13;11:00:00;PLGDN;LADOGA-11;RUSSIA;7614604;UAPH;1588;80.96; MORSKA AGENCJA GDYNIA Sp. z o.o.;NABRZE¯E PUCKIE
PLDAR;2007-09-14;16:30:00;GBGOO;LADOGA-11;RUSSIA;7614604;UAPH;1588;80.96; MORSKA AGENCJA GDYNIA Sp. z o.o.;NABRZE¯E PUCKIE
PLDAR;2007-09-17;16:40:00;RUVYG;VOLKHOV;RUSSIA;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-09-25;18:20:00;RUVYG;VOLKHOV;RUSSIA;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-10-04;09:30:00;RUKGD;VOLKHOV;Saint Vincent and the Grenadines;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-10-14;09:00:00;RUPRI;VOLKHOV;Saint Vincent and the Grenadines;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-10-19;07:50:00;BEZEE;DAMEN BERGUM 9326 (NAME UNKNOWN);Antigua and Barbuda;9195561;V2BF2;1700;82.23; MORSKA AGENCJA GDYNIA Sp. z o.o.;GDAÑSKIE
PLDAR;2007-10-22;08:15:00;RULED;VOLKHOV;Saint Vincent and the Grenadines;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-10-25;16:20:00;DEHUS;MAIKE;GERMANY;8905115;DJLS;1599;82.00;Morska Agencja Gdynia Ltd. Head Office ;GDAÑSKIE
PLDAR;2007-10-31;12:50:00;RULED;VOLKHOV;Saint Vincent and the Grenadines;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYÑSKIE
PLDAR;2007-11-01;15:30:00;LTLIE;VOLKHOV;RUSSIA;7614616;J8B3638;1639;80.96;SOLAD Sp. z o.o.;GDYNSKIE
PLDAR;2007-12-03;09:40:00;NOFAN;CLARITY;SAINT VINCENT & THE GRENADINES;8012815;J8B2780;986;69.88;Morska Agencja Gdynia Sp. z o.o.;SZCZECIÑSKIE
PLDAR;2007-12-27;09:00:00;RUKGD;LADOGA-105;RUSSIA;8700058;UAPB;1853;82.50; MORSKA AGENCJA GDYNIA Sp. z o.o.;GDANSKIE
PLDAR;2008-01-20;09:30:00;GBGSY;LADOGA-106;RUSSIA;8700060;UHOH;1853;82.50;Morska Agencja Gdynia Sp. z o.o.;NABRZE¯E GDAÑSKIE
PLDAR;2008-11-19;09:40:00;DERSK;MISTRAL;ANTIGUA & BARBUDA;6617855;V2HO;1064;68.36;Morska Agencja Gdynia Sp. z o.o.;GDAÑSKIE
PLDAR;2009-01-22;09:00:00;DKSKA;BALTIC WIND;Panama;7013721;HO-3616;465;41.10;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Nab. Gdañskie
PLDAR;2009-01-25;08:00:00;DKSVE;CELICA;Saint Vincent and the Grenadines;7821049;J8B2228;813;63.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. Gdanskie
PLDAR;2009-02-11;18:30:00;SEVAG;LORE PRAHM;Germany;8975902;DCBT;1156;58.70;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
PLDAR;2009-02-27;14:00:00;SEMMA;LARGO II;Honduras;7312529;HQEW7;531;49.71;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. Gdanskie
PLDAR;2009-03-07;07:00:00;SEAHU;SALONA;Honduras;7368994;HQHL9;886;60.91;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. Gdanskie
PLDAR;2009-03-21;11:00:00;DKVEJ;CELICA;Saint Vincent and the Grenadines;7821049;J8B2228;813;63.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. Gdanskie
PLDAR;2009-06-16;17:00:00;GBSEA;JAN/V;Antigua and Barbuda;8504179;V2LA3;1749;80.73;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab.Gdanskie
PLDAR;2009-06-25;06:40:00;PLSZZ;FEHN CASTOR;Antigua and Barbuda;9013036;V2CI2;1282;75.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab.Gdynskie
PLDAR;2009-07-14;09:30:00;DKVOR;EURO TRANS;Panama;7818119;HP6969;1016;72.52;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;GDAÑSKIE
PLDAR;2009-07-18;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e £ebskie
PLDAR;2009-07-22;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e £ebskie
PLDAR;2009-07-29;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-01;09:00:00;GBSEA;POPRAD;Poland;8509002;SNBI;1567;81.07;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Nab. Gdañskie
PLDAR;2009-08-01;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-05;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-13;08:30:00;DEBKE;LISA D;Antigua and Barbuda;8205187;V2OK3;1162;73.66;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab.gdanskie
PLDAR;2009-08-08;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-11;07:00:00;PLSZZ;GERDA;Latvia;8906212;YLCI;852;64.43;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. szczecinskie
PLDAR;2009-08-12;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-15;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-15;15:30:00;SEKLR;WALTER HAMMANN;GERMANY;8714841;DFVT;1156;58.75; Morska Agencja Gdynia Sp. z o.o.;SZCZECIÑSKIE
PLDAR;2009-08-15;11:00:00;SEKLR;WALTER HAMMANN;Germany;8714841;DFVT;1156;58.70;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;Szczeciñskie
PLDAR;2009-08-19;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-22;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-26;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-08-29;21:15:00;DKNEX;LADY ASSA;Poland;7016474;SPNB;935;68.57;Zegluga Gdanska sp. z o. o.;Nabrze¿e
PLDAR;2009-09-08;10:30:00;DK888;CLARITY;Saint Vincent and the Grenadines;8012815;JB2780;935;69.90;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab gdanskie
PLDAR;2009-09-10;08:30:00;DKAAR;ELKE D;Antigua and Barbuda;8814196;V2NB;1307;74.30;Albers-Hansen Sp. z o. o.;Nab. Gdañskie
PLDAR;2009-09-22;15:30:00;DKNVD;PERSEUS;Lithuania;8616087;LYSS;1392;71.84;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
PLDAR;2009-10-08;07:30:00;DKNRS;LISA D;Antigua and Barbuda;8205187;V2OK3;1162;73.66;Albers-Hansen Sp. z o.o.;gdanskie 
PLDAR;2009-10-25;17:00:00;SEVVK;SETLARK;Saint Vincent and the Grenadines;8223127;J8B3220;1281;75.50;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;morze
PLDAR;2009-10-30;14:00:00;SEAHU;SALONA;Honduras;7368994;HQHL9;886;58.08;Albers-Hansen Sp. z o.o.;Dar³owo Port
PLDAR;2009-11-18;09:00:00;PLSWI;MAGDA D;Antigua and Barbuda;8407228;V2NA;1298;74.90;Albers-Hansen Sp. z o.o.;gdynskie
PLDAR;2009-11-25;13:30:00;DKAAB;LIFANA;Netherlands;8315449;PFOC;1116;79.80;Albers-Hansen Sp. z o.o.;gdanskie
PLDAR;2009-12-16;14:40:00;DK888;RIONA;Finland;8806072;OJNA;910;69.12;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;nab. Gdanskie
PLDAR;2010-01-03;14:40:00;DKNVD;NINA I;Saint Vincent and the Grenadines;8402668;J8B3047;998;77.96;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
PLDAR;2010-01-13;08:00:00;DKAAR;MAGDA D;Antigua and Barbuda;8407228;V2NA;1298;74.90;Albers-Hansen Sp. z o.o.;darlowo port
PLDAR;2010-01-22;09:55:00;DKNRS;ELKE D;Antigua and Barbuda;8814196;V2NB;1307;74.30;Albers-Hansen Sp. z o.o.;Dar³owo Port
PLDAR;2010-01-24;14:30:00;DKNRS;EEMS DELFIA;Netherlands;8411633;PIZK;1132;79.82;Albers-Hansen Sp. z o.o.;Darlowo
PLDAR;2010-02-02;07:00:00;SEKLR;JOSEFINE;Finland;8521696;OJKU;852;64.34;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-02-05;10:15:00;NOLAR;ELKE D;Antigua and Barbuda;8814196;V2NB;1307;74.30;Albers-Hansen Sp. z o.o.;darlowo port
PLDAR;2010-02-15;06:00:00;DENHO;DEFENDER;Saint Vincent and the Grenadines;7915125;J8B3853;1512;82.00;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-02-17;12:00:00;LVLPX;IZBORSK;Belize;7614628;V3JW;1590;80.96;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDAÑSKIE
PLDAR;2010-03-05;07:20:00;NOSVG;ELKE D;Antigua and Barbuda;8814196;V2NB;1307;74.30;Albers-Hansen Sp. z o.o.;Darlowo Port
PLDAR;2010-03-11;06:00:00;DKKOL;SALONA;Honduras;7368994;HQHL9;886;58.08;DAN SHIPPING & TRADING Co. Ltd. ;GDAÑSKIE
PLDAR;2010-03-13;21:00:00;DK888;ANCORA;Saint Vincent and the Grenadines;8012827;J8B2705;1010;98.88;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;
PLDAR;2010-04-09;16:30:00;DK888;NATHALIE;Finland;8906224;OJPJ;852;64.20;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. GDANSKIE
