"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLKOL;2009-09-03;09:00:00;DKBDX;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie/s³upskie
PLKOL;2009-09-10;18:00:00;DEWIS;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie / s³upskie
PLKOL;2009-09-14;06:12:00;FIFOR;FYKAN;Panama;7022215;HOTS;1395;71.15;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2009-09-15;06:25:00;SEKAN;STERNOE;Sweden;7035420;SLCU;1300;75.50;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2009-09-17;13:00:00;SEMON;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie / s³upskie
PLKOL;2009-09-16;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2009-09-24;09:00:00;DEWIS;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie/s³upskie
PLKOL;2009-09-27;20:00:00;SEKAN;STERNOE;Sweden;7035420;SLCU;1300;75.50;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2009-09-25;23:00:00;PLSWI;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;Nab. kamienne/Barka EWA
PLKOL;2009-09-26;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;NAB. WÊGLOWE
PLKOL;2009-10-02;07:00:00;DKASH;STK 1012;Russian Federation;8521842;UBOC;1573;82.02;DAN SHIPPING & TRADING Co. Ltd. ;WEGLOWE
PLKOL;2009-10-08;19:50:00;DKFRC;ULRIKEN;Panama;7230185;HP9570;1470;78.23;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2009-10-10;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;NAB. WÊGLOWE
PLKOL;2009-10-18;21:25:00;FIJOE;MEG;Russian Federation;9066057;UBFH;1596;81.40;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2009-10-27;06:05:00;DEMUK;GERDA;Latvia;8906212;YLCI;852;64.43;Morska Agencja Szczecin Ltd.;nab.wêglowe
PLKOL;2009-10-21;06:05:00;SENRK;STERNOE;Sweden;7035420;SLCU;1300;75.50;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2009-10-24;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS 2512;572;34.13;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;NAB. WÊGLOWE
PLKOL;2009-10-27;04:50:00;PLSWI;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2009-10-27;13:25:00;PLGDN;ULRIKEN;Panama;7230185;HP 95 70;1470;78.23;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2009-10-27;16:35:00;DKCPH;EURO TRANS;Panama;7818119;HP6969;1016;72.50;RENTRANS CARGO Sp. z o.o.;nab. Wêglowe
PLKOL;2009-10-27;15:00:00;DEWIS;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszalinskie - s³upskie
PLKOL;2009-10-29;06:50:00;GBRCS;DANA 1;Georgia;7310973;4LGH2;1494;81.00;Albers-Hansen Sp. z o.o.;Ko³obrzeg Port
PLKOL;2009-11-11;11:15:00;DKKOG;EURO TRANS;Panama;7818119;HP6969;1016;72.50;RENTRANS CARGO Sp. z o.o.;Nab.wêglowe
PLKOL;2009-11-19;23:00:00;DEWIS;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie-s³upskie
PLKOL;2009-11-21;12:05:00;FIJOE;LEZHEVO;Russian Federation;9137870;UAUZ;1596;81.30;Morska Agencja Szczecin Ltd.;nab. Wêglowe
PLKOL;2009-11-20;21:40:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB.KAMIENNE
PLKOL;2009-11-30;06:35:00;DEMUK;KEVIN S;Antigua and Barbuda;8412857;V2FB;1857;80.50;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2009-12-01;20:15:00;DKKOL;STERNOE;Sweden;7035420;SLCU;1300;75.50;RENTRANS CARGO Sp. z o.o.;nab. Wêglowe
PLKOL;2009-12-03;12:10:00;PLGDN;EURO TRANS;Panama;7818119;HP 6969;1016;72.50;RENTRANS CARGO Sp. z o.o.;nab. Wêglowe
PLKOL;2009-12-06;10:30:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB . KAMIENNE
PLKOL;2009-12-11;01:45:00;DKRNN;EURO TRANS;Panama;7818119;HP 6969;1016;72.50;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2009-12-18;05:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB.KAMIENNE
PLKOL;2009-12-22;09:00:00;DEWIS;ALA;Panama;6812637;HP8155;1064;67.80;KOSIOR SHIPPING COMPANY Sp. z o.o.;Nab.wêglowe
PLKOL;2009-12-22;14:30:00;DERSK;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie-s³upskie
PLKOL;2009-12-28;06:15:00;FIFOR;FYKAN;Panama;7022215;HOTS;1395;71.15;Morska Agencja Szczecin Ltd.;Nab.wêglowe
PLKOL;2010-01-13;03:20:00;DEBRE;HERA;Germany;7434078;DCSH;1202;74.99;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe / Zbo¿owe
PLKOL;2010-01-12;06:30:00;PLGDN;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-01-16;15:00:00;SEKLI;LISA S;Antigua and Barbuda;6901593;V2AD;872;59.70;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2010-01-27;09:30:00;NOBGO;ULRIKEN;Panama;7230185;HP 9570;1470;78.23;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2010-01-23;13:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB.KAMIENNE
PLKOL;2010-01-27;08:10:00;PLSZZ;ANCORA;Saint Vincent and the Grenadines;8012827;J8B2827;1010;69.90;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2010-01-31;08:00:00;DEWIS;BARENTSZZEE;Netherlands;7349467;PCXN;1045;71.16;RENTRANS CARGO Sp. z o.o.;nab.wêglowe
PLKOL;2010-02-01;05:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-02-02;05:00:00;DKKOG;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie s³upskie
PLKOL;2010-02-09;20:15:00;DKKOG;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszalinskie-slupskie
PLKOL;2010-02-14;02:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB.KAMIENNE, BARKA EWA
PLKOL;2010-02-18;06:40:00;PLGDN;LIFANA;Netherlands;8315449;PFOC;1116;79.28;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2010-02-21;11:00:00;SEKAN;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszalinskie/slupskie
PLKOL;2010-02-24;22:00:00;DEBRV;LEONA;Germany;8611013;DJTY;1593;82.10;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2010-02-24;14:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB.KAMIENNE
PLKOL;2010-03-03;10:10:00;SENRK;STERNOE;Sweden;7035420;SLCU;1300;75.70;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2010-03-05;23:00:00;DERSK;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie-s³upskie
PLKOL;2010-03-09;06:20:00;PLSZZ;EURO TRANS;Panama;7818119;HP6969;1016;72.50;RENTRANS CARGO Sp. z o.o.;nab. Wêglowe
PLKOL;2010-03-14;15:20:00;DKASH;AMADEUS;Saint Vincent and the Grenadines;9232498;J8B4062;1435;79.99;AHLMANN ZERSSEN Sp. z o.o.;nab.  Kolobrzeg
PLKOL;2010-03-15;08:30:00;DEWIS;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;KOSZALIÑSKIE /S£UPSKIE
PLKOL;2010-03-16;23:30:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE 
PLKOL;2010-03-22;20:25:00;DKRNN;LISA S;Antigua and Barbuda;6901593;V2AD;872;59.70;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2010-03-28;17:30:00;SENRK;STERNOE;Sweden;7035420;SLCU;1300;75.50;RENTRANS CARGO Sp. z o.o.;Nab. Weglowe
PLKOL;2010-03-31;06:40:00;DEWIS;LIFANA;Netherlands;8315449;PFOC;1116;79.28;Morska Agencja Szczecin Ltd.;NAB. WÊGLOWE
PLKOL;2010-04-01;18:00:00;FITKU;NINA;Finland;8618035;OJNV;2006;81.97;Morska Agencja Gdynia Ltd. Harbour Office Gdynia;NAB. WÊGLOWE
PLKOL;2010-04-02;20:30:00;DEBRV;ANKE ANGELA;Gibraltar;8417546;ZDEO3;1547;82.45;Morska Agencja Szczecin Ltd.;nab.wêglowe
PLKOL;2010-04-07;09:45:00;DEWIS;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;Koszaliñskie-S³upskie
PLKOL;2010-04-11;17:00:00;PLNOW;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-04-12;21:10:00;LTKLJ;ANCORA;Saint Vincent and the Grenadines;8012827;J8B2705;1010;69.90;RENTRANS CARGO Sp. z o.o.;nab. Wêglowe
PLKOL;2010-04-17;18:00:00;PLSZZ;JANTAR;Poland;8418708;SPS 2512;572;34.13;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;NAB. WÊGLOWE
PLKOL;2010-04-19;08:00:00;SEKAN;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;Koszaliñskie-s³upskie
PLKOL;2010-04-23;09:00:00;SESOL;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie-s³upskie
PLKOL;2010-04-24;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-04-27;06:05:00;SEAHU;LISA S;Antigua and Barbuda;6901593;V2AD;872;59.70;RENTRANS CARGO Sp. z o.o.;nab. Weglowe
PLKOL;2010-04-29;19:00:00;PLNOW;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-04-29;23:10:00;SEDJN;STERNOE;Sweden;7035420;SLCU;1300;75.50;RENTRANS CARGO Sp. z o.o.;Nab. Wêlowe
PLKOL;2010-04-30;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-01;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-02;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-04;03:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-08;12:00:00;DEWIS;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie-s³upskie
PLKOL;2010-05-08;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-11;12:10:00;DKMRS;EURO TRANS;Panama;7818119;HP6969;1016;72.50;RENTRANS CARGO Sp. z o.o.;Nab. Weglowe
PLKOL;2010-05-13;06:05:00;FIKTK;CELIA;Finland;8512126;OJME;851;64.20;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2010-05-15;06:10:00;NOBGO;ULRIKEN;Panama;7230185;HP9570;1470;78.51;Morska Agencja Szczecin Ltd.;Nab. Weglowe
PLKOL;2010-05-08;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-15;15:30:00;DKKOG;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie-s³upskie
PLKOL;2010-05-15;20:35:00;PLDAR;HERA;Belize;7434078;V3OD;1202;74.99;RENTRANS CARGO Sp. z o.o.;nab.wêglowe
PLKOL;2010-05-21;17:50:00;FIJOE;SEG;Panama;9066045;H9AQ;1596;81.40;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2010-05-22;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-26;07:30:00;SESOE;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszalinskie-slupskie
PLKOL;2010-05-29;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-05-29;13:45:00;DKKOG;HERA;Belize;7434078;V3OD;1202;74.99;RENTRANS CARGO Sp. z o.o.;nab.wêglowe
PLKOL;2010-06-02;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-03;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-04;15:00:00;PLNOW;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-06-04;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-05;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-06;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-09;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-09;16:10:00;DEPAP;LIVA GRETA;Latvia;8801072;YLCJ;851;64.33;RENTRANS CARGO Sp. z o.o.;Nab. Wêglowe
PLKOL;2010-06-11;07:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-06-16;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-18;06:45:00;SEKLR;STERNOE;Sweden;7035420;SLCU;1300;75.50;Albers-Hansen Sp. z o.o.;Ko³obrzeg
PLKOL;2010-06-19;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-22;08:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-06-22;16:00:00;DKAAB;STERNOE;Sweden;7035420;SLCU;1300;75.50;RENTRANS CARGO Sp. z o.o.;Nab.wêglowe
PLKOL;2010-06-23;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-26;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-30;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-06-30;22:30:00;RULED;LIDA;Russian Federation;9210933;UB JF9;1803;88.90;Morska Agencja Szczecin Ltd.;Nab. wêglowe
PLKOL;2010-07-01;06:48:00;DKRNN;ARNGAST;Germany;5387740;DDQD;833;61.22;Albers-Hansen Sp. z o.o.;zbozowe
PLKOL;2010-07-02;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-02;21:50:00;PLSZZ;PEAK BERGEN;Barbados;8416750;8PMN;1543;87.65;RENTRANS CARGO Sp. z o.o.;Nab. Wêlowe
PLKOL;2010-07-03;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-04;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-05;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-07;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-09;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-10;11:30:00;PLGDN;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;Nab. Kamienne
PLKOL;2010-07-10;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-11;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-12;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-13;12:30:00;PLSWI;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;s³upskie
PLKOL;2010-07-14;10:00:00;SEHEL;LIFANA;Netherlands;8315449;PFOC;1116;79.80;Morska Agencja Szczecin Ltd.;Nab. Wêlowe
PLKOL;2010-07-14;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-16;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-17;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-18;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-18;08:30:00;DKFAK;BARENTSZZEE;Netherlands;7349467;PCXN;1045;71.16;KOSIOR SHIPPING COMPANY Sp. z o.o.;Nab. Wêlowe
PLKOL;2010-07-19;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-20;11:00:00;FIJOE;LEZHEVO;Russian Federation;9137870;UAUZ;1574;81.30;Morska Agencja Szczecin Ltd.;Nab. Wêglowe
PLKOL;2010-07-21;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-22;06:00:00;SESOL;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszalinskie/slupskie
PLKOL;2010-07-23;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-26;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-28;09:00:00;NOOSL;STERNOE;Sweden;7035420;SLCU;1300;75.70;RENTRANS CARGO Sp. z o.o.;nab.wêglowe
PLKOL;2010-07-28;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-30;00:55:00;DKFAK;LEONA;Germany;8611013;DJTY;1593;82.10;AHLMANN ZERSSEN Sp. z o.o.;nab.  Zbozowe
PLKOL;2010-07-29;03:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-30;03:00:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-31;06:00:00;PLNOW;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-07-30;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-07-31;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-01;12:55:00;DEFLF;HERA;Belize;7434078;V3OD;1202;74.99;RENTRANS CARGO Sp. z o.o.;nab.wêglowe
PLKOL;2010-08-01;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-02;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-03;14:30:00;SEVAG;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;Koszaliñskie / S³upskie
PLKOL;2010-08-04;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-05;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-06;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-07;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-09;09:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-10;19:30:00;SEMON;LISBETH;Norway;7233668;LARQ2;875;74.93;NORDTECHNIK;koszaliñskie/ s³upskie
PLKOL;2010-08-11;00:50:00;DKASH;CLARITY;Saint Vincent and the Grenadines;8012815;J8B2780;935;69.90;AHLMANN ZERSSEN Sp. z o.o.;Port Kolobrzeg
PLKOL;2010-08-10;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-12;08:00:00;PLWLA;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. KAMIENNE
PLKOL;2010-08-11;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-12;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-13;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-14;06:30:00;PLSZZ;ALA;Panama;6812637;HP8155;1064;67.80;RENTRANS CARGO Sp. z o.o.;nab.wêglowe
PLKOL;2010-08-14;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-15;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-16;06:35:00;NOBGO;ULRIKEN;Panama;7230185;HP9570;1470;78.51;Morska Agencja Szczecin Ltd.;nab.Wêglowe
PLKOL;2010-08-16;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-18;10:50:00;SEYST;STERNOE;Sweden;7035420;SLCU;1300;75.70;RENTRANS CARGO Sp. z o.o.;nab.wêglowe
PLKOL;2010-08-18;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-19;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-20;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-21;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
PLKOL;2010-08-22;22:30:00;DKNEX;JANTAR;Poland;8418708;SPS2512;572;37.85;Ko³obrzeska Zegluga Pasazerska Sp. z o.o.;Terminal
